@RELATION Model_Fear_gradientboosting_Actors_18
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {fear,other}

@DATA
0.055561,0.010500,2.804503,0.243167,0.257315,0.456807,0.011582,0.067743,-34.351910,1.968141,0.212666,0.180577,0.136983,0.096996,0.193890,0.092871,0.070721,0.005783,-0.101027,-0.009038,-0.013153,0.007060,0.002519,0.043075,0.006498,0.010736,0.004006,0.109929,0.002550,0.003435,0.012624,0.018426,0.006770,0.039747,-0.000274,0.000000,-0.011125,0.000016,0.000354,-0.006133,-0.000007,-0.000444,-0.024326,-0.006565,0.006073,0.000438,-0.000698,0.000429,-0.005384,-0.005460,-0.000160,-0.003318,-0.003504,0.002012,-0.002512,-0.000038,-0.000019,-0.000348,-0.000095,-0.000164,-0.000040,0.001988,-0.000003,-0.000025,-0.000051,-0.000480,-0.000024,-0.000006,0.049329,0.012901,0.366535,0.054517,0.027657,0.446724,0.011978,0.083589,2.639211,0.769253,0.645693,0.401470,0.322411,0.248552,0.290377,0.235451,0.196927,0.231087,0.197204,0.190190,0.164635,0.008675,0.004216,0.049815,0.010942,0.015592,0.004313,0.042708,0.007497,0.005011,0.015248,0.025994,0.013641,0.013444,0.062582,0.014202,0.518876,0.050255,0.018646,0.433335,0.014943,0.091350,1.771158,0.743776,0.523146,0.405427,0.363810,0.327095,0.343259,0.264688,0.254540,0.258836,0.270251,0.230179,0.196390,0.012047,0.005719,0.051169,0.014550,0.020199,0.005976,0.037278,0.009563,0.006252,0.018543,0.033651,0.013054,0.014288,fear
0.079541,0.007245,2.995422,0.252639,0.236090,0.732737,0.026922,0.176417,-35.900630,1.481060,0.107200,0.225214,0.050581,0.004392,0.082804,-0.006776,-0.067713,-0.109288,-0.085368,-0.080975,-0.173828,0.011266,0.003121,0.028077,0.007624,0.009803,0.005457,0.067794,0.001509,0.002827,0.016431,0.021436,0.004535,0.026831,-0.000104,0.000000,-0.007215,0.003457,0.003203,-0.000282,0.000040,-0.000775,0.569313,0.006543,-0.001358,-0.003946,0.001331,0.018480,0.007410,-0.008934,-0.009061,-0.004871,0.006399,-0.001188,-0.006791,-0.000066,0.000015,0.000199,0.000022,0.000132,-0.000074,0.000382,0.000013,0.000019,-0.000396,0.000013,-0.000013,0.000076,0.052408,0.010227,0.405737,0.079030,0.044190,0.460990,0.052063,0.127005,5.939116,0.686935,0.632040,0.488770,0.374611,0.303276,0.246705,0.236367,0.225432,0.208513,0.220947,0.222596,0.209786,0.014907,0.005470,0.031305,0.008261,0.011608,0.007505,0.024959,0.002913,0.003241,0.013926,0.020766,0.006869,0.009472,0.050859,0.010209,0.522921,0.069884,0.048870,0.374695,0.061334,0.109327,5.434989,0.637259,0.545952,0.475980,0.432572,0.314261,0.330150,0.286854,0.266370,0.249423,0.245594,0.302822,0.259392,0.019766,0.007903,0.036871,0.010465,0.013814,0.010029,0.026906,0.003662,0.003818,0.018084,0.028692,0.008325,0.010422,fear
0.069250,0.008718,2.551311,0.299412,0.253083,1.190803,0.006783,0.345198,-35.705696,1.575151,0.108155,0.068285,-0.091203,0.043321,0.120784,0.076285,0.009204,-0.016012,0.060464,0.049845,0.005004,0.007047,0.003463,0.037470,0.013476,0.010343,0.009873,0.105385,0.002015,0.004029,0.008591,0.010607,0.005705,0.035845,-0.002926,0.000000,0.007000,-0.000193,0.000153,-0.028902,0.000176,-0.018125,-0.006848,0.004749,0.015923,0.008880,0.000635,0.011201,0.004964,0.008461,0.003400,0.005892,-0.004486,0.001854,0.011992,-0.000097,-0.000009,-0.000806,-0.000055,-0.000037,-0.000092,0.005140,-0.000034,-0.000041,-0.000079,-0.000084,-0.000023,0.001431,0.046073,0.010937,0.420468,0.065910,0.035141,0.676246,0.005510,0.217856,2.911698,0.612820,0.749094,0.473082,0.443272,0.246290,0.295667,0.215744,0.232027,0.227981,0.192310,0.176958,0.190648,0.008927,0.004965,0.030561,0.018919,0.009992,0.014211,0.071945,0.003081,0.004419,0.007771,0.008932,0.010997,0.020005,0.057716,0.009822,0.584335,0.054389,0.025164,0.903925,0.005488,0.279984,2.091274,0.704227,0.636444,0.430326,0.429739,0.329128,0.305156,0.251439,0.287238,0.268644,0.249119,0.222279,0.258754,0.011399,0.006887,0.043474,0.023740,0.010199,0.019895,0.086960,0.003649,0.004351,0.010207,0.011321,0.012358,0.025295,fear
0.082797,0.006193,2.608764,0.299280,0.229823,1.753869,0.077715,0.448118,-40.215028,0.943624,-0.113957,-0.176795,-0.223786,-0.233329,-0.133876,-0.002592,-0.039734,-0.035547,0.056947,-0.013953,-0.080801,0.008641,0.005489,0.014964,0.008996,0.009820,0.005974,0.025021,0.001826,0.004539,0.005978,0.010132,0.010041,0.013063,0.000448,-0.000000,0.029119,-0.000961,-0.000414,0.003726,0.000007,-0.001726,0.053450,-0.002382,0.001622,-0.001013,-0.001087,0.001730,-0.004381,-0.006877,-0.003731,-0.004219,-0.003899,0.003020,0.000738,0.000021,-0.000029,-0.000209,0.000149,0.000066,0.000096,-0.000552,0.000005,-0.000015,0.000030,-0.000129,0.000012,-0.000117,0.056572,0.008504,0.567947,0.106550,0.049703,0.847564,0.115485,0.222681,8.351734,0.660742,0.606111,0.606475,0.369860,0.265216,0.275340,0.332606,0.317094,0.297671,0.276170,0.196693,0.200754,0.012678,0.008422,0.012524,0.009260,0.013678,0.008864,0.028604,0.002377,0.006528,0.006284,0.009436,0.019507,0.011071,0.057061,0.010915,0.800051,0.117954,0.057867,0.987180,0.159179,0.238147,8.104822,0.688538,0.569408,0.514107,0.465173,0.318169,0.330159,0.306347,0.377834,0.390951,0.250248,0.218412,0.253975,0.011083,0.011426,0.019145,0.012194,0.019408,0.011697,0.030544,0.003270,0.007448,0.008690,0.013459,0.022094,0.013448,fear
0.030077,0.004113,2.924049,0.200384,0.243621,0.286049,0.006223,0.046788,-35.649531,1.504336,0.216403,0.038160,0.069372,0.073736,0.082649,0.172482,-0.008819,0.058825,-0.065836,-0.000398,-0.080717,0.011653,0.002924,0.024486,0.005377,0.008135,0.004525,0.103689,0.001761,0.007879,0.006345,0.008456,0.004447,0.034658,-0.000271,-0.000000,0.001692,0.002422,0.001241,-0.001287,0.000093,-0.000125,-0.123982,-0.023710,0.003358,0.011956,0.007788,0.004809,0.007556,0.003696,0.002715,-0.002743,0.002866,0.010501,0.004247,-0.000022,-0.000002,-0.000033,-0.000035,-0.000051,-0.000106,0.000055,-0.000004,-0.000006,-0.000054,-0.000071,-0.000006,0.000024,0.024515,0.007162,0.329276,0.045569,0.032670,0.292019,0.004616,0.053512,2.921822,0.784585,0.812924,0.477951,0.444462,0.245358,0.280561,0.294237,0.205202,0.202343,0.199667,0.209266,0.206756,0.015476,0.003749,0.028580,0.006572,0.009627,0.004982,0.031952,0.002843,0.013049,0.007686,0.011531,0.004914,0.009492,0.025668,0.008136,0.434433,0.048274,0.031280,0.358913,0.006558,0.066372,1.845470,0.862139,0.566556,0.482422,0.424891,0.292992,0.311464,0.282555,0.250934,0.242838,0.255298,0.237648,0.216656,0.015481,0.003802,0.028367,0.007960,0.011388,0.005169,0.029260,0.003102,0.014286,0.008562,0.013271,0.006510,0.010268,fear
0.061734,0.010676,2.934205,0.184613,0.175043,0.811874,0.018624,0.207578,-45.997863,1.355875,-0.134459,-0.082008,-0.098618,0.018165,-0.016933,-0.126306,-0.062485,-0.118662,-0.030977,-0.073846,-0.068279,0.012221,0.005965,0.024458,0.009531,0.010926,0.005504,0.058549,0.002368,0.005108,0.012812,0.021933,0.003044,0.025990,0.001174,-0.000000,-0.016119,0.004994,0.003207,0.034099,0.000008,0.007084,0.697882,0.014020,0.004443,0.009241,-0.002068,0.001037,-0.000172,0.002080,0.002643,-0.000681,0.001137,-0.000024,-0.001269,0.000030,0.000013,0.000172,0.000041,0.000098,0.000021,-0.002020,0.000009,0.000016,0.000076,0.000245,0.000027,-0.000513,0.050417,0.014514,0.363861,0.088951,0.050237,0.701654,0.058046,0.177518,6.818979,0.733203,0.608653,0.523237,0.376413,0.343966,0.224776,0.266862,0.230924,0.222468,0.252931,0.287204,0.198370,0.013648,0.008480,0.024946,0.012816,0.015974,0.007198,0.030161,0.003379,0.005973,0.018561,0.020754,0.003839,0.010926,0.054672,0.017425,0.462810,0.068394,0.046217,0.535237,0.083110,0.135805,5.154451,0.723078,0.589079,0.497195,0.423891,0.292748,0.276257,0.304639,0.238618,0.284592,0.246259,0.284761,0.226904,0.019501,0.011244,0.031998,0.018191,0.020116,0.009345,0.030928,0.003909,0.006500,0.022292,0.023340,0.004812,0.012228,fear
0.065216,0.002769,2.622198,0.265034,0.265347,0.614756,0.007808,0.116269,-35.714455,1.654907,0.553607,0.413512,-0.016100,0.250304,0.139781,0.117301,0.088027,0.057745,0.088964,-0.010676,0.032472,0.009002,0.001845,0.068512,0.006511,0.010570,0.006648,0.123938,0.002817,0.001906,0.005037,0.020475,0.002402,0.044145,-0.002646,0.000000,-0.004428,-0.000644,0.000270,-0.017356,0.000253,-0.004110,-0.023109,0.015197,0.009954,0.004079,0.010135,0.004213,-0.004374,-0.019566,-0.006378,0.008081,0.000672,-0.002654,-0.007509,-0.000013,-0.000004,-0.004569,-0.000014,-0.000092,-0.000004,0.007691,-0.000005,-0.000007,-0.000081,-0.001032,-0.000003,0.001595,0.049640,0.004869,0.332737,0.063022,0.036736,0.540519,0.005832,0.152395,2.766454,0.917605,0.636941,0.291872,0.287458,0.255616,0.273661,0.260425,0.219487,0.185546,0.196524,0.181421,0.158586,0.013214,0.002124,0.056297,0.009054,0.009687,0.008634,0.078236,0.005172,0.001969,0.004145,0.019256,0.003383,0.020553,0.055652,0.005120,0.500255,0.056808,0.023280,0.592355,0.007754,0.177303,1.867491,0.824264,0.575505,0.363628,0.322695,0.288637,0.308739,0.279448,0.246246,0.229249,0.224833,0.227757,0.191352,0.012966,0.002815,0.068730,0.011573,0.013850,0.009510,0.094416,0.006682,0.002647,0.005939,0.022297,0.004536,0.023928,fear
0.059419,0.006888,2.915947,0.216767,0.219109,0.610902,0.016573,0.122917,-38.312596,1.350519,0.076158,0.021064,-0.180177,-0.034743,0.225301,-0.056776,-0.020390,0.039595,-0.126308,-0.051388,-0.012858,0.006694,0.004070,0.047606,0.013235,0.008653,0.011019,0.096899,0.001721,0.003534,0.006796,0.008990,0.005695,0.036475,0.000438,0.000000,-0.009804,0.004437,0.003799,0.005966,0.000008,-0.000083,0.681314,0.004995,0.011829,0.002885,-0.000503,0.001344,0.004006,-0.002303,0.005441,0.002126,-0.006819,0.000049,-0.001494,0.000001,0.000001,0.002440,-0.000008,-0.000077,-0.000001,0.001297,0.000001,0.000001,-0.000040,0.000036,-0.000003,0.000448,0.041922,0.008987,0.306057,0.076906,0.051317,0.456750,0.035847,0.130243,8.607170,0.878586,0.711709,0.487771,0.509247,0.370795,0.363942,0.251009,0.271917,0.282456,0.242400,0.296828,0.189640,0.008660,0.008361,0.059598,0.017459,0.009453,0.013666,0.039926,0.002254,0.004495,0.007149,0.010786,0.006060,0.016222,0.052525,0.009827,0.368617,0.060343,0.034332,0.605941,0.050708,0.179295,5.174753,0.854792,0.582959,0.495529,0.398568,0.401388,0.375924,0.277905,0.284723,0.341919,0.295595,0.334731,0.228102,0.012776,0.011856,0.054053,0.026065,0.012759,0.017034,0.056735,0.002961,0.006311,0.009305,0.015068,0.007907,0.018459,fear
0.037724,0.007250,2.915902,0.228854,0.189511,1.371662,0.017903,0.362792,-48.797710,1.319923,0.031192,-0.056779,-0.121289,-0.054925,-0.005682,-0.084925,-0.088328,-0.056437,-0.051872,-0.033969,-0.129193,0.010305,0.002502,0.016492,0.010985,0.010705,0.007543,0.046188,0.001597,0.004350,0.011667,0.016890,0.006806,0.021340,-0.000208,-0.000000,-0.028297,0.005412,0.003832,0.043386,0.000010,0.010021,0.661912,-0.000713,-0.002303,-0.012122,0.003555,0.007656,0.003449,0.007679,0.019818,0.008906,0.022360,0.001902,-0.005621,-0.000002,0.000130,0.000644,-0.000091,-0.000344,-0.000023,-0.002310,0.000122,0.000048,-0.000063,-0.000292,0.000055,-0.000587,0.028320,0.009745,0.277315,0.082826,0.048394,0.667170,0.059861,0.157267,6.638584,0.577525,0.543520,0.248127,0.272199,0.221575,0.191355,0.174362,0.228181,0.175248,0.185755,0.178779,0.167489,0.008502,0.003115,0.021941,0.012104,0.015266,0.012276,0.016413,0.001871,0.004445,0.012347,0.015955,0.006857,0.009812,0.028330,0.009013,0.303746,0.056086,0.034941,0.444377,0.084319,0.097801,4.325695,0.448643,0.524296,0.287907,0.332057,0.247532,0.226159,0.216694,0.203753,0.228846,0.204185,0.238285,0.198623,0.010096,0.004468,0.027554,0.013541,0.020098,0.013752,0.015544,0.002552,0.005219,0.009277,0.017525,0.008067,0.009563,fear
0.073943,0.003740,2.754482,0.255459,0.230651,1.355579,0.004197,0.340600,-37.675939,1.159422,0.162909,-0.085627,-0.230398,-0.038808,0.205842,-0.090686,0.105844,0.002586,-0.002081,0.106720,-0.006572,0.005395,0.004737,0.031480,0.012640,0.014098,0.008105,0.033500,0.003577,0.008072,0.013746,0.013144,0.005052,0.017133,0.000559,-0.000000,-0.015540,0.006551,-0.000505,0.067915,-0.000030,0.019800,-0.163751,-0.007280,0.071688,0.029865,0.051609,0.004126,-0.018953,-0.024163,-0.024685,-0.044275,-0.036394,0.004071,0.007416,0.000031,-0.001091,0.007038,0.000057,0.000578,0.000441,0.002710,-0.000273,-0.000914,-0.000829,-0.000958,-0.000626,0.001819,0.033250,0.004677,0.280290,0.064665,0.033385,0.506407,0.002229,0.133456,3.812970,0.608861,0.673237,0.463198,0.515193,0.281550,0.267493,0.293413,0.238990,0.249650,0.193957,0.186058,0.149618,0.003496,0.006659,0.022675,0.021454,0.011285,0.009736,0.019266,0.004278,0.008462,0.010928,0.009523,0.004956,0.009189,0.037439,0.004634,0.366399,0.055371,0.028476,0.637353,0.002689,0.161799,2.606196,0.538577,0.516165,0.482868,0.391553,0.383852,0.276365,0.299719,0.246431,0.268719,0.195170,0.216531,0.224989,0.004799,0.008324,0.027121,0.017069,0.013359,0.012982,0.024034,0.005431,0.007746,0.013609,0.012986,0.006218,0.009283,fear
0.074938,0.007384,2.726851,0.277754,0.238319,1.360352,0.006126,0.366249,-34.979092,1.502280,-0.114645,-0.086149,-0.168334,0.098303,0.082026,-0.094931,0.014350,-0.152122,-0.086129,-0.059943,-0.084193,0.010393,0.002368,0.029142,0.010929,0.009435,0.005678,0.025270,0.002936,0.006655,0.014307,0.017511,0.008707,0.016269,0.000186,-0.000000,-0.000097,0.000638,-0.000060,0.007602,0.000002,0.001920,-0.023510,-0.000109,0.000487,0.001287,-0.002634,-0.003821,0.007259,0.002260,-0.003779,-0.009325,-0.004197,-0.004424,0.001088,0.000032,-0.000002,0.000096,-0.000055,-0.000047,0.000012,0.000026,-0.000024,-0.000022,-0.000143,-0.000029,-0.000009,0.000019,0.056261,0.010894,0.479114,0.080223,0.036537,0.707315,0.004345,0.178019,3.372080,0.812442,0.721993,0.559013,0.445309,0.372157,0.221854,0.285756,0.212353,0.261993,0.194675,0.179250,0.254651,0.009979,0.002031,0.028209,0.013031,0.009827,0.006388,0.021743,0.004748,0.005966,0.014567,0.018269,0.015284,0.009613,0.060906,0.011798,0.657472,0.057216,0.041282,0.581757,0.003838,0.137703,2.735414,0.829263,0.646535,0.505378,0.401242,0.386185,0.267615,0.297904,0.242930,0.265163,0.207137,0.241772,0.287874,0.011992,0.002682,0.038321,0.018549,0.011967,0.008887,0.021895,0.006136,0.007245,0.017081,0.019927,0.017735,0.011919,fear
0.033043,0.007079,2.208095,0.322982,0.236549,1.880489,0.088204,0.510861,-43.112641,1.022664,0.054123,0.026114,-0.117298,-0.024738,0.129973,-0.029980,-0.064097,-0.068661,-0.117830,-0.051467,-0.071748,0.007408,0.004852,0.022447,0.013502,0.009837,0.007832,0.023098,0.001848,0.005781,0.006430,0.008793,0.003406,0.013098,-0.000903,-0.000000,-0.106881,0.001838,-0.000207,0.007178,0.000034,0.002028,-0.175724,0.001382,0.002543,-0.025436,-0.030192,-0.001302,0.025200,-0.015449,-0.023925,0.017255,-0.002755,-0.012416,0.008929,-0.000046,-0.000000,-0.000389,0.000001,-0.000020,0.000005,-0.000719,0.000037,-0.000007,-0.000040,-0.000126,-0.000048,-0.000214,0.027950,0.010012,0.660574,0.106394,0.055977,0.824232,0.122258,0.210545,7.972397,0.714107,0.582408,0.458535,0.345127,0.286467,0.293766,0.265012,0.246841,0.279426,0.185348,0.279555,0.217551,0.008012,0.008064,0.022241,0.018849,0.008948,0.008346,0.030221,0.001916,0.007399,0.007104,0.008946,0.004204,0.011250,0.033524,0.008825,0.698280,0.119696,0.066896,0.922246,0.148207,0.219404,9.090598,0.770477,0.511804,0.504234,0.378165,0.354200,0.335181,0.314979,0.273833,0.315594,0.245790,0.317916,0.240333,0.010553,0.009939,0.027116,0.027235,0.010316,0.011307,0.039368,0.002108,0.010669,0.008762,0.011542,0.005631,0.014126,fear
0.075406,0.003485,2.873960,0.227559,0.191589,1.250804,0.016726,0.326217,-46.060063,1.023280,-0.342062,-0.243676,-0.235133,-0.041033,-0.007241,-0.074958,-0.142483,-0.176911,-0.182008,-0.106785,-0.083272,0.009708,0.004307,0.020261,0.012702,0.014398,0.006255,0.036542,0.002708,0.007245,0.005357,0.006995,0.005193,0.019342,0.000346,-0.000000,0.011471,0.006049,0.002210,0.083133,-0.000010,0.015750,0.465178,-0.009449,-0.000059,0.009117,0.020353,0.009901,-0.030934,-0.040093,-0.033903,0.001748,0.007496,0.020993,0.052917,-0.000474,-0.001704,-0.001543,-0.000649,0.001944,0.000487,-0.000830,-0.000104,0.000326,-0.000463,-0.000088,0.000406,-0.000664,0.038840,0.005426,0.529950,0.082328,0.040993,0.687028,0.047984,0.164921,6.123079,0.577946,0.650282,0.472005,0.397311,0.268030,0.232770,0.219789,0.277156,0.219766,0.218238,0.230491,0.226148,0.014916,0.006237,0.018783,0.011971,0.022037,0.006405,0.022682,0.005050,0.013435,0.005161,0.004860,0.007552,0.011769,0.037742,0.005223,0.603880,0.064642,0.034081,0.566964,0.068228,0.142262,3.200588,0.583697,0.455296,0.460503,0.463588,0.281683,0.267752,0.307931,0.251138,0.297571,0.284673,0.238681,0.246575,0.022236,0.007431,0.027480,0.013075,0.029404,0.010752,0.018001,0.007209,0.017288,0.006710,0.006201,0.009230,0.012874,fear
0.069889,0.013574,2.564459,0.274814,0.226870,1.399381,0.005327,0.367066,-34.412968,1.304062,0.121526,-0.026923,-0.320348,-0.008707,0.114186,-0.118989,-0.061498,-0.065655,-0.052444,0.065246,-0.014312,0.008777,0.003281,0.016000,0.010864,0.013707,0.009182,0.019648,0.002870,0.007933,0.010602,0.013428,0.006809,0.012153,-0.000982,-0.000000,-0.021949,0.001821,-0.000268,0.020811,0.000002,0.003249,-0.127431,-0.012846,0.002159,0.003219,0.010940,0.007230,-0.006988,0.000779,-0.001923,-0.000115,-0.003556,0.001998,-0.002628,-0.000046,-0.000057,-0.000129,-0.000095,-0.000136,-0.000171,0.000048,-0.000016,-0.000182,-0.000065,-0.000420,-0.000141,-0.000049,0.051135,0.014734,0.574156,0.073589,0.031442,0.673735,0.003475,0.173849,3.655884,0.803712,0.811727,0.432265,0.490556,0.319832,0.324184,0.245233,0.269664,0.208409,0.216962,0.237404,0.219154,0.011799,0.004087,0.018094,0.011679,0.015460,0.011630,0.023727,0.004087,0.012491,0.012415,0.014956,0.008696,0.007933,0.038849,0.016295,0.683366,0.058607,0.039655,0.658617,0.004627,0.155100,2.592286,0.847870,0.710343,0.461612,0.491769,0.293217,0.304725,0.288912,0.317457,0.242009,0.242404,0.253749,0.261793,0.013242,0.004807,0.023933,0.013775,0.021103,0.016307,0.032113,0.005362,0.016270,0.013740,0.018935,0.010815,0.009766,fear
0.070968,0.005818,2.687545,0.257928,0.229164,1.248563,0.054755,0.326686,-36.545231,1.182752,-0.161940,-0.099533,-0.167932,0.023259,-0.055520,-0.177375,-0.038339,-0.118524,-0.040917,-0.094061,-0.039408,0.011863,0.004648,0.026189,0.009389,0.015675,0.006465,0.035600,0.004270,0.008360,0.011648,0.014738,0.008459,0.018721,0.001399,-0.000000,0.008190,-0.000740,0.000001,-0.004371,0.000004,-0.001318,0.075140,0.014510,0.001319,-0.001383,-0.000292,-0.006263,-0.003777,0.003991,-0.004010,0.000914,-0.001768,0.000885,0.004447,0.000018,0.000027,0.000518,0.000041,0.000073,0.000076,-0.000194,0.000006,0.000042,0.000241,-0.000120,0.000004,0.000048,0.043993,0.010475,0.455652,0.086570,0.045611,0.674942,0.103412,0.191013,6.694994,0.729689,0.688295,0.565645,0.356618,0.382388,0.281046,0.256355,0.222546,0.261186,0.259095,0.234544,0.200700,0.011588,0.006258,0.017630,0.010672,0.021597,0.008657,0.037325,0.008811,0.011603,0.012310,0.011346,0.009859,0.012684,0.038486,0.012318,0.656739,0.092826,0.052901,0.803272,0.083128,0.232033,6.912422,0.750999,0.565120,0.562585,0.402176,0.382435,0.316194,0.287631,0.264469,0.275057,0.243209,0.286185,0.249452,0.012393,0.008594,0.019495,0.012088,0.021733,0.012164,0.046067,0.012333,0.014615,0.014517,0.014202,0.012604,0.014812,fear
